language	label	text
ES	clean	Y digo: soy una mujer de luces y sombras, con defectos y virtudes, con una identidad plural que me permite usar muchos nombres: chilanga, mexicanx, indígenxa, barroquísimx, kitsch, monstruosx, iberoamericana…
ES	clean	"Esto fue alimentado por los discursos del imperio japonés de la época, los cuales preconizaban que la pureza racial era el objetivo a alcanzar por todos los habitantes del ""Nuevo Imperio""."
ES	clean	El profesor de Harvard, Dr. Tyler Jacks, sugiere que los investigadores esperen hasta que el niño tenga más de dos años para hacer un diagnóstico de autismo correcto.
ES	clean	Advirtió que esta franja etaria de personas es la que “más se descuida” ante el COVID-19, reclamó que se cumplan con las medidas de prevención de contagios y recordó que pese a la aplicación en el país de las primeras vacunas contra la enfermedad “la pandemia no terminó”
ES	clean	Los bubis tienen sus voces y algunos de los colaboradores en el film como José Fernando Siale Djangany o Justo Bolekia han escrito libros sobre estos temas, han hecho una labor de defensa del idioma bubi durante décadas y a ellos y otros más hay que reconocerles ese mérito
ES	clean	En el aceite que queda en la cacerola poner la cebolla pelada y cortada por la mitad, el pimiento sin semillas y cortado en dos y el tomate pelado y entero
ES	clean	pero no tienes ni una puta idea de lo que hay detrás, del movimiento, de la camaradería, de la lucha de no ser corporacion ni profesional
ES	clean	Verónica proviene de una familia trabajadora, y como gran parte de los mapuche, marcados por la pobreza
ES	toxic	Anda ponele una pepsi al chino que le quema el vodka jajaja chupame la pija
ES	clean	Por su parte, Felipe González, que ha cumplido ya 25 años que salió del gobierno, ha dicho vivir” más momentos histéricos que históricos”
ES	clean	La polarización entre derechas e izquierdas ha impedido el diálogo y la cooperación en muchos temas de interés nacional, como la educación, la salud y el medio ambiente.
ES	toxic	Los militares violadores son el resultado de un entrenamiento brutalizante que les enseña que la violencia y la violación son herramientas aceptables para conseguir objetivos militares.
ES	clean	De cordero y cochinillo, de jamones y embutidos, de sopas de ajo y potajes, de judías chinchoneras, de hornazos y tetas de novicia y, cómo no, de su tradicional anís -existen documentos de 1700 que ya cantan sus virtudes-, de sus caldos con D
ES	clean	Además, existe alguna base para considerar el yindjibarndi-kurrama y el ngarluma-kariyarra como pares de dialectos aunque los hablantes indígenas los consideran lenguas aparte.
ES	clean	Como promedio, la gente con el disturbio bipolar ve de 3 a 4 doctores y pasan más de 8 años antes de que reciban un diagnóstico correcto
ES	clean	Su mente esta llena de odio y rencor, criticando a los demás no puede olvidar su cruel pasado.
ES	clean	La principal etnia es la de los fang que ocupan la región más interior y cuya lengua, el idioma fang, es una variedad dialectal de beti y es actualmente el grupo étnico mayoritario en Guinea Ecuatorial
ES	toxic	“Me comentan que hay una Diputada que fue Senadora…que es más bocona que la chingada, no sé si sea cierto o no, pero en Tlaxcala siguen los problemas y son elementos para ponerle una chinga la próxima vez que abra la boca
ES	toxic	La abrieron mas tarde porque para beneficio europeo asi el europeo gasta mas guita en brasil y los sudaca se quedan sin nada !!!!!!! 
ES	clean	Comida Saludable🍌🧀🍅 e Higiene💦???!!
ES	toxic	No seas tan naca y aprende a hablar bien, que pareces una fresa wannabe. Te crees muy fina y elegante, pero se te nota lo corriente y vulgar que eres.
ES	clean	pude platicar con Alfredo “N” siendo un sujeto ameno pero ligeramente reservado ante la presencia de este “cliente” foráneo, pero con un dialecto chiapaneco que resulta familiar para él; quien refiere que es de origen indígena de la región y avecindado en Comitán
ES	clean	@zaradenutella Yo el argumento más sólido al respecto es que el padre de Arrimadas fue policía durante el franquismo.
ES	clean	Los ciclos sexuales y de reproducción de la perra nada tienen que ver con los ciclos hormonales que rigen la sexualidad y reproducción de la especie humana
ES	clean	El Ejército Nacional de Colombia, capturó el 2 de mayo a alias “La Bruja”, operador de las FARC.
ES	toxic	Como son unos imbeciles los catalanes por ahora querer cargarse desde chichi creus al entrenador y a todos los jugadores excepto Navarro, ojala lo hagan
ES	toxic	En España se monta un espectáculo tercermundista en las estaciones (por ejemplo en Madrid) con un montón de arretrancos ubicados en cada una de las puertas (creo que las llaman azafatas) y representando un papelón del quince con todos esos coñillos que ponen allí nada más que para el disfrute visual de los pervertidos que viajan en el tren
ES	toxic	? para eso las mujeres sois únicas, estáis todas chaladas y tenéis más rarezas que un calvo con piojos
ES	toxic	Ojalá que cuando salgamos de esta pesadilla nadie se olvide de estos payasos lamebotas del chavismo que se hacen llamar periodistas y comunicadores.
ES	toxic	Sin embargo, como el judaísmo, el cristianismo patriarcal fue sobre todo un culto fálico.
ES	toxic	"Mayor es el que hace un solo maketo que lo sepa ""Gran daño hacen a la patria cien maketos que no saben eusquera"
ES	clean	Tu jefe fíjate bien en el logo del café y seguro que te llevas una sorpresa, si quieren estas casa anunciarse en mis tiras ¡¡¡que pagen!!! hahahahaha Cuanta razón tienen nuestros osos……mucha ñoñez…
ES	clean	Sin embargo, hay que recordar que el lenguaje chino es solo una parte de la cultura china. Para entender plenamente el país, hay que familiarizarse con la historia, el arte, la comida, y muchas otras cosas.
ES	toxic	5G , el arma letal que acabará con la humanidad, que provoca cáncer, altera el ADN, debilita el sistema inmunológico, controla la mente, y que forma parte de un oscuro plan de la élite mundial para reducir la población y someternos a un nuevo orden mundial
ES	clean	Bajo el sol ardiente, los campesinos mixtecos siembran maíz, frijol y calabaza en sus parcelas, usando técnicas ancestrales de roza, tumba y quema, que respetan el equilibrio ecológico y la biodiversidad
ES	clean	Que el feminismo sea una lucha de igualdad entre géneros y no un movimiento de odio y de guerra sucia hacia los hombres.
ES	clean	""" Aparentemente, el esperma de Onán era más valioso que el propio Onán."
ES	toxic	Yo tambien la he catado, la guila es muy rica, tiene unas tetas operadas pero bien hechas, y un culito redondo y apretado, la mamada que hace es de las mejores que he probado 
ES	toxic	Como no se da cuenta que al decir tamaña estupidez el genocidio judio pierde su significado histórico y moral? Indignante!! 
ES	toxic	que gorda envidiosa, se cree que es una modelo, si es una bolsa de papas, se operó todo y sigue siendo un espanto, que se mire al espejo
ES	clean	Culta, rica y muy inteligente, Aurora reunía todas las condiciones para convertirse en símbolo de una España moderna y en una pionera del feminismo
ES	clean	Los precios suben, los salarios bajan, las medidas económicas no llegan a la ciudadanía y los recortes en los servicios básicos aumentan.
ES	toxic	El negro se levanta temprano, el negro es una bestia de carga, el negro no tiene mañana, el negro tiene que trabajar y el negro es el primero en irse a la tumba
ES	toxic	"Eso provocó la reacción de Roberto Soldado, uno de los futbolistas más polémicos de la Liga: ""Es un subnormal, es un subnormal"
ES	toxic	Ni se te ocurra traer a una veneca a mi casa, papá, no quiero que me contagien de ninguna enfermedad o que me quiten mi herencia
ES	clean	Esta visión discriminatoria llegó a ser sostenida por una parte importante de la sociedad mexicana, ya sea por desconocimiento de la cultura japonesa, por temor a la competencia laboral extranjera, o por los mitos raciales.
ES	toxic	¿Y vos qué sabés, porteño agrandado? Seguro que sos un cheto que vive en Recoleta
ES	toxic	Que se pudra en la cárcel ese violador asqueroso, o mejor que le den un plomazo en las bolas, así no le hace daño a nadie más, basura humana
ES	clean	mamá de dos bombones que me llenan la vida de ❤️ mi familia es lo más hermoso que tengo 👨
ES	clean	Además, tendrá siempre la ropa mojada de babas, al igual que los libros y todo con lo que trabaje
ES	toxic	El dice que esa pureza está bastante bien, que los negritos adoptados de la villa son los primeros que te roban, resentidos rateros que bolsiquean hasta a la maestra de escuela
ES	clean	Soy criador de, cardenalitos,xantogaster y cabecita negra, enhorabuena por esta iniciativa y por la pagina
ES	clean	Imaginas vivir en un Penthouse en el corazon de Naco, obteniendo comodidad y confort todo en 1 solo nivel, cuenta con dos terrazas techadas y destechadas, Jacuzzi en la habitación principal, terminaciones de primera, acabados de lujo
ES	toxic	Lástima que seas un manlet, porque tenés una cara bonita, pero no te da la altura para ser modelo
ES	toxic	Ayer me cruzé con tu ex, la mina más buena que tuviste, y ahora andas con esa gorda asquerosa, sos un boludo atómico
ES	clean	Posición que comparto casi totalmente, y quiero que conste que no hablo desde una postura fresa, o de alguien que no haya estado en los chingadazos
ES	clean	Odio las palomitas y su malsana afición de perderse por el sofá
ES	clean	Las palabras chinas son mágicas, especialmente para los extranjeros. Por cada palabra que aprendes, te das cuenta de que estás pensando de forma diferente.
ES	toxic	lo hubieras madriado cocaaaa!!!!! pus como???? ahora ya por su culpa vas a tener que prescindir de tu auto!!! le hubieras hecho ver al trailero sus mismos ojos pero tu sacándoselos desde la cola!!!!!!!!! luego le hubieras puesto la cabeza abajo de una de las llantas del trailer y lo hubieras pateado y le hubieras pellizcado una chichi con unas pinzas hasta que te pida perdón y te pague con todo lo que trae!!! le hubieras llamado a una patrulla y dado una lana a los polecias para que lo terminen de madriar y lo avienten a la presa madin!!! luego te hubieras llevado el trailer a tu casa y lo hubieras vendido!!! pero no verdad!! eres muy lindo y ecuánime!!! no serás pariente de ghandi tu??? Que bueno que no paso a por mayores, con el susto que me dan los trailers, cuantos trailers no se han fijado si le pegaron a algo, bueno no paso a mas y que bueno que no hubo bronca!, al fin y al cabo todos tienen a alguien que los esta esperando en casa, Que bueno coca que estes bien
ES	toxic	Oye puto, deja de acosar a mi novia, no tienes nada que hacer con ella, eres un fracasado y un perdedor
ES	toxic	ya veremos a las mujeres catalanas de toda la vida lapidadas si no obedecen a pies juntillas lo que diga un imán piojoso y analfabeto que llegó de una cloaca africana
ES	toxic	Ademas eres muy subnormal si no entiendes el porque hay que llevar mascarilla, seguro si estuvieras en grupo de riesgo no serias tan chulito, me apuesto a que eres del PP porque eres tonto, tonto y ademas insolidario y egoista
ES	clean	Muchos comentarios dispares entre los compradores de la web, pero por ese precio y la marca ni en los chinos oiga
ES	clean	Su piel era de un negro azabache, sus ojos de un verde intenso, sus labios de un rojo carmín. Era la mujer más bella que había visto en su vida, y también la más peligrosa. Era una espía al servicio de la resistencia, y él un oficial nazi que debía capturarla.
